seccion,distrito,rango_edad,sexo,nacionalidad,formacion,total
11,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,2
11,3,30 - 34,Hombre,Nacional,Licenciado Universitario,3
11,3,30 - 34,Hombre,Nacional,Diplomados,1
11,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,3
11,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,1
12,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,7
12,3,30 - 34,Mujer,Nacional,Licenciado Universitario,1
12,3,30 - 34,Mujer,Nacional,Ense?anza Primaria incomp,2
12,3,30 - 34,Hombre,Nacional,Licenciado Universitario,1
12,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,2
12,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,2
12,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,1
12,3,30 - 34,Mujer,Nacional,Diplomados,1
12,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",2
12,3,30 - 34,Hombre,Nacional,Otras titulaciones medias,1
12,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,1
12,3,30 - 34,Mujer,Nacional,Otras titulaciones medias,1
12,3,30 - 34,Hombre,Nacional,Ense?anza Primaria incomp,1
12,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,6
12,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,2
12,3,30 - 34,Hombre,Nacional,Sin Estudios,2
12,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,4
13,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,7
13,3,30 - 34,Hombre,Nacional,Sin Estudios,1
13,3,30 - 34,Mujer,Nacional,Diplomados,1
13,3,30 - 34,Hombre,Nacional,Valor Desconocido,1
13,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,5
13,3,30 - 34,Mujer,Nacional,Sin Estudios,1
13,3,30 - 34,Mujer,Nacional,Licenciado Universitario,2
13,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,1
13,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,2
13,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,1
13,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",2
13,3,30 - 34,Hombre,Nacional,Licenciado Universitario,1
13,3,30 - 34,Mujer,Nacional,Ense?anza Primaria incomp,1
13,3,30 - 34,Hombre,Nacional,Ense?anza Primaria incomp,2
14,3,30 - 34,Hombre,Nacional,Sin Estudios,2
14,3,30 - 34,Mujer,Nacional,Ense?anza Primaria incomp,1
14,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",5
14,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,3
14,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,1
14,3,30 - 34,Mujer,Nacional,Diplomados,1
14,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,1
14,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,4
14,3,30 - 34,Hombre,Nacional,Licenciado Universitario,5
14,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,4
14,3,30 - 34,Mujer,Nacional,Licenciado Universitario,4
14,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",2
14,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,1
14,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,3
14,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,3
14,3,30 - 34,Mujer,Nacional,Sin Estudios,3
14,3,30 - 34,Hombre,Nacional,Ense?anza Primaria incomp,1
15,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,6
15,3,30 - 34,Mujer,Nacional,Sin Estudios,1
15,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,2
15,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
15,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",1
15,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,1
15,3,30 - 34,Mujer,Nacional,Ense?anza Primaria incomp,1
15,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,2
15,3,30 - 34,Hombre,Nacional,Licenciado Universitario,2
15,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,1
15,3,30 - 34,Mujer,Nacional,Licenciado Universitario,2
15,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,2
15,3,30 - 34,Hombre,Nacional,Sin Estudios,1
16,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,4
16,3,30 - 34,Mujer,Nacional,Sin Estudios,1
16,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",4
16,3,30 - 34,Mujer,Nacional,Diplomados,1
16,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,2
16,3,30 - 34,Hombre,Nacional,Licenciado Universitario,3
16,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,4
16,3,30 - 34,Hombre,Nacional,Diplomados,2
16,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,3
16,3,30 - 34,Mujer,Nacional,Licenciado Universitario,8
16,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,3
16,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,3
16,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,1
16,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,2
16,3,30 - 34,Hombre,Nacional,Sin Estudios,3
16,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
17,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",1
17,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,3
17,3,30 - 34,Hombre,Nacional,Licenciado Universitario,6
17,3,30 - 34,Mujer,Nacional,Otras titulaciones medias,2
17,3,30 - 34,Mujer,Nacional,Diplomados,1
17,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,2
17,3,30 - 34,Mujer,Nacional,Licenciado Universitario,4
17,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,1
17,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",3
17,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,3
17,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,2
18,3,30 - 34,Mujer,Nacional,Diplomados,4
18,3,30 - 34,Mujer,Nacional,Licenciado Universitario,11
18,3,30 - 34,Mujer,Nacional,Sin Estudios,1
18,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",3
18,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,2
18,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,2
18,3,30 - 34,Hombre,Nacional,Licenciado Universitario,4
18,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,2
18,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,2
18,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,2
18,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,4
18,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",2
18,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,3
18,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,1
18,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
19,3,30 - 34,Hombre,Nacional,Ense?anza Primaria incomp,3
19,3,30 - 34,Mujer,Nacional,Licenciado Universitario,10
19,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,3
19,3,30 - 34,Mujer,Nacional,Sin Estudios,3
19,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,1
19,3,30 - 34,Hombre,Nacional,Sin Estudios,1
19,3,30 - 34,Hombre,Nacional,No sabe leer ni escribir,1
19,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,5
19,3,30 - 34,Mujer,Nacional,"Arquitecto, Ingeniero Tec",1
19,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",3
19,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,2
19,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,5
19,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,3
19,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,1
19,3,30 - 34,Hombre,Nacional,Licenciado Universitario,2
19,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",2
19,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",2
19,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,6
20,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",1
20,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,3
20,3,30 - 34,Hombre,Nacional,Diplomados,1
20,3,30 - 34,Mujer,Nacional,Diplomados,2
20,3,30 - 34,Hombre,Nacional,Sin Estudios,1
20,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,2
20,3,30 - 34,Mujer,Nacional,Licenciado Universitario,2
20,3,30 - 34,Hombre,Nacional,Ense?anza Primaria incomp,1
20,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
20,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",5
20,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,2
20,3,30 - 34,Hombre,Nacional,Licenciado Universitario,4
20,3,30 - 34,Hombre,Nacional,Valor Desconocido,1
20,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,5
20,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,1
21,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,2
21,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",2
21,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",3
21,3,30 - 34,Hombre,Nacional,Sin Estudios,1
21,3,30 - 34,Hombre,Nacional,Licenciado Universitario,3
21,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,1
21,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,1
21,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,3
21,3,30 - 34,Hombre,Nacional,Otras titulaciones medias,1
21,3,30 - 34,Mujer,Nacional,Licenciado Universitario,7
21,3,30 - 34,Mujer,Nacional,Diplomados,2
21,3,30 - 34,Hombre,Nacional,Ense?anza Primaria incomp,1
22,3,30 - 34,Hombre,Nacional,Licenciado Universitario,12
22,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",1
22,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,4
22,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,2
22,3,30 - 34,Mujer,Nacional,Diplomados,1
22,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,5
22,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,1
22,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",3
22,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,9
22,3,30 - 34,Mujer,Nacional,Licenciado Universitario,13
22,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,2
22,3,30 - 34,Mujer,Nacional,"Arquitecto, Ingeniero Tec",2
22,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,2
22,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",1
23,3,30 - 34,Hombre,Nacional,Licenciado Universitario,5
23,3,30 - 34,Hombre,Nacional,Sin Estudios,1
23,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",1
23,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,1
23,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,1
23,3,30 - 34,Mujer,Nacional,Sin Estudios,2
23,3,30 - 34,Mujer,Nacional,Licenciado Universitario,5
23,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",2
23,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,2
23,3,30 - 34,Mujer,Nacional,Diplomados,1
23,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,1
23,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,1
24,3,30 - 34,Mujer,Nacional,Diplomados,7
24,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",3
24,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,5
24,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
24,3,30 - 34,Hombre,Nacional,Sin Estudios,1
24,3,30 - 34,Hombre,Nacional,Licenciado Universitario,6
24,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,3
24,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",1
24,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,2
24,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,1
24,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,2
24,3,30 - 34,Mujer,Nacional,Licenciado Universitario,11
24,3,30 - 34,Mujer,Nacional,Sin Estudios,1
24,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,1
24,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,1
25,3,30 - 34,Mujer,Nacional,Diplomados,5
25,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
25,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,3
25,3,30 - 34,Hombre,Nacional,Licenciado Universitario,4
25,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,7
25,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,2
25,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,1
25,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,1
25,3,30 - 34,Mujer,Nacional,Licenciado Universitario,2
25,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,1
25,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",4
25,3,30 - 34,Hombre,Nacional,Sin Estudios,2
26,3,30 - 34,Hombre,Nacional,Sin Estudios,3
26,3,30 - 34,Hombre,Nacional,Licenciado Universitario,2
26,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,3
26,3,30 - 34,Mujer,Nacional,Sin Estudios,1
26,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,2
26,3,30 - 34,Mujer,Nacional,Diplomados,2
26,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",2
26,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",2
26,3,30 - 34,Mujer,Nacional,Licenciado Universitario,3
26,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,2
26,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,1
26,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,3
26,3,30 - 34,Mujer,Nacional,"Arquitecto, Ingeniero Tec",1
26,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,1
26,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",2
27,3,30 - 34,Mujer,Nacional,Diplomados,1
27,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,2
27,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,2
27,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,1
27,3,30 - 34,Mujer,Nacional,Licenciado Universitario,4
27,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,3
27,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,5
27,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",2
27,3,30 - 34,Hombre,Nacional,Licenciado Universitario,6
27,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,5
27,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,2
27,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",2
27,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,3
27,3,30 - 34,Mujer,Nacional,"Arquitecto, Ingeniero Tec",1
28,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,3
28,3,30 - 34,Hombre,Nacional,Licenciado Universitario,6
28,3,30 - 34,Hombre,Nacional,Ense?anza Primaria incomp,2
28,3,30 - 34,Mujer,Nacional,Sin Estudios,1
28,3,30 - 34,Mujer,Nacional,"Arquitecto, Ingeniero Tec",1
28,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,1
28,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",1
28,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,3
28,3,30 - 34,Mujer,Nacional,Diplomados,1
28,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,3
28,3,30 - 34,Mujer,Nacional,Ense?anza Primaria incomp,3
28,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,5
28,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
28,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",1
28,3,30 - 34,Hombre,Nacional,Sin Estudios,1
28,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,8
28,3,30 - 34,Mujer,Nacional,Licenciado Universitario,10
28,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,4
28,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,3
29,3,30 - 34,Mujer,Nacional,Sin Estudios,1
29,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,5
29,3,30 - 34,Mujer,Nacional,Otras titulaciones medias,1
29,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",8
29,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,2
29,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",4
29,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,6
29,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,7
29,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,4
29,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",2
29,3,30 - 34,Mujer,Nacional,Diplomados,6
29,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,3
29,3,30 - 34,Hombre,Nacional,Otras titulaciones medias,1
29,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,6
29,3,30 - 34,Hombre,Nacional,Sin Estudios,1
29,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,6
29,3,30 - 34,Hombre,Nacional,Licenciado Universitario,11
29,3,30 - 34,Mujer,Nacional,Licenciado Universitario,13
30,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",3
30,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,2
30,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,8
30,3,30 - 34,Mujer,Nacional,Diplomados,6
30,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,1
30,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,7
30,3,30 - 34,Mujer,Nacional,Sin Estudios,4
30,3,30 - 34,Hombre,Nacional,Licenciado Universitario,10
30,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
30,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,4
30,3,30 - 34,Mujer,Nacional,Licenciado Universitario,16
30,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,6
30,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,6
30,3,30 - 34,Hombre,Nacional,Ense?anza Primaria incomp,3
30,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,2
31,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,4
31,3,30 - 34,Hombre,Nacional,Otras titulaciones medias,1
31,3,30 - 34,Mujer,Nacional,Diplomados,6
31,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,2
31,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",2
31,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,6
31,3,30 - 34,Hombre,Nacional,Licenciado Universitario,5
31,3,30 - 34,Mujer,Nacional,Licenciado Universitario,11
31,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,4
31,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
31,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,1
31,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,2
31,3,30 - 34,Hombre,Nacional,Sin Estudios,1
31,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,7
31,3,30 - 34,Mujer,Nacional,Sin Estudios,1
32,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,3
32,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,3
32,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,3
32,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,2
32,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",3
32,3,30 - 34,Mujer,Nacional,"Arquitecto, Ingeniero Tec",1
32,3,30 - 34,Mujer,Nacional,Diplomados,1
32,3,30 - 34,Mujer,Nacional,Ense?anza Primaria incomp,1
32,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,1
32,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,3
32,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,1
32,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",2
32,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,3
32,3,30 - 34,Mujer,Nacional,Licenciado Universitario,7
32,3,30 - 34,Mujer,Nacional,Sin Estudios,1
32,3,30 - 34,Hombre,Nacional,Ense?anza Primaria incomp,3
32,3,30 - 34,Hombre,Nacional,Licenciado Universitario,8
33,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,7
33,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,4
33,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,6
33,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,1
33,3,30 - 34,Hombre,Nacional,Diplomados,1
33,3,30 - 34,Hombre,Nacional,Licenciado Universitario,5
33,3,30 - 34,Mujer,Nacional,Diplomados,9
33,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",3
33,3,30 - 34,Mujer,Nacional,Estudios superiores no Un,1
33,3,30 - 34,Mujer,Nacional,Otras titulaciones medias,1
33,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,3
33,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",3
33,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",3
33,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,5
33,3,30 - 34,Hombre,Nacional,Sin Estudios,2
33,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,6
33,3,30 - 34,Mujer,Nacional,Licenciado Universitario,21
33,3,30 - 34,Mujer,Nacional,"Arquitecto, Ingeniero Tec",2
33,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,1
34,3,30 - 34,Hombre,Nacional,Ense?anza Primaria incomp,2
34,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,3
34,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",1
34,3,30 - 34,Mujer,Nacional,Diplomados,1
34,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,2
34,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,3
34,3,30 - 34,Hombre,Nacional,Sin Estudios,2
34,3,30 - 34,Mujer,Nacional,Licenciado Universitario,7
34,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,1
34,3,30 - 34,Hombre,Nacional,Diplomados,1
34,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",4
34,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,5
34,3,30 - 34,Hombre,Nacional,Estudios superiores no Un,2
34,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,2
34,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,2
34,3,30 - 34,Hombre,Nacional,Licenciado Universitario,6
34,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,3
35,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,5
35,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,2
35,3,30 - 34,Hombre,Nacional,Ense?anza Primaria incomp,1
35,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,5
35,3,30 - 34,Mujer,Nacional,Sin Estudios,2
35,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,3
35,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,2
35,3,30 - 34,Hombre,Nacional,No sabe leer ni escribir,1
35,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",3
35,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",1
35,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,3
35,3,30 - 34,Hombre,Nacional,Licenciado Universitario,6
35,3,30 - 34,Mujer,Nacional,Diplomados,4
35,3,30 - 34,Mujer,Nacional,Licenciado Universitario,6
35,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",2
35,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,1
36,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",4
36,3,30 - 34,Mujer,Nacional,Diplomados,4
36,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,1
36,3,30 - 34,Mujer,Nacional,Ense?anza Primaria incomp,1
36,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,1
36,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,3
36,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,7
36,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",3
36,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,4
36,3,30 - 34,Hombre,Nacional,Diplomados,1
36,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,2
36,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",2
36,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,3
36,3,30 - 34,Hombre,Nacional,Licenciado Universitario,3
36,3,30 - 34,Mujer,Nacional,Licenciado Universitario,4
37,3,30 - 34,Mujer,Nacional,Licenciado Universitario,4
37,3,30 - 34,Mujer,Nacional,Diplomados,3
37,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",4
37,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,4
37,3,30 - 34,Mujer,Nacional,Sin Estudios,1
37,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,5
37,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",1
37,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,6
37,3,30 - 34,Hombre,Nacional,Licenciado Universitario,5
37,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,2
37,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,4
37,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,3
37,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,3
37,3,30 - 34,Hombre,Nacional,Diplomados,1
37,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,3
38,3,30 - 34,Hombre,Nacional,FP1 Grado Medio,2
38,3,30 - 34,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
38,3,30 - 34,Mujer,Nacional,FP1 Grado Medio,3
38,3,30 - 34,Mujer,Nacional,Diplomados,2
38,3,30 - 34,Mujer,Nacional,Licenciado Universitario,15
38,3,30 - 34,Mujer,Nacional,"B.Superior.BUP,COU",3
38,3,30 - 34,Mujer,Nacional,Doctorado Postgrado,1
38,3,30 - 34,Mujer,Nacional,Ense?anza Secundaria,7
38,3,30 - 34,Hombre,Nacional,Sin Estudios,1
38,3,30 - 34,Hombre,Nacional,"B.Superior.BUP,COU",6
38,3,30 - 34,Hombre,Nacional,Doctorado Postgrado,1
38,3,30 - 34,Hombre,Nacional,Licenciado Universitario,8
38,3,30 - 34,Mujer,Nacional,FP2 Grado Superior,7
38,3,30 - 34,Hombre,Nacional,Estudios superiores no Un,1
38,3,30 - 34,Hombre,Nacional,Ense?anza Primaria incomp,1
38,3,30 - 34,Mujer,Nacional,Estudios superiores no Un,1
38,3,30 - 34,Hombre,Nacional,Diplomados,1
38,3,30 - 34,Hombre,Nacional,Ense?anza Secundaria,7
38,3,30 - 34,Hombre,Nacional,FP2 Grado Superior,5
